Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010
"06037113212","Census Tract 1132.12, Los Angeles County, California","ACSSF","ca","140","00","0004296",,,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113212","Census Tract 1132.12",,,,3163,2160,929,118,11,842,0,0,260,1003
"06037113213","Census Tract 1132.13, Los Angeles County, California","ACSSF","ca","140","00","0004297",,,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113213","Census Tract 1132.13",,,,5176,3090,1770,180,4,740,0,67,329,2086
"06037113231","Census Tract 1132.31, Los Angeles County, California","ACSSF","ca","140","00","0004298",,,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113231","Census Tract 1132.31",,,,2230,2012,1404,53,0,200,0,0,355,218
"06037113232","Census Tract 1132.32, Los Angeles County, California","ACSSF","ca","140","00","0004299",,,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113232","Census Tract 1132.32",,,,4973,4020,2872,203,0,578,0,10,357,953
"06037113234","Census Tract 1132.34, Los Angeles County, California","ACSSF","ca","140","00","0004300",,,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113234","Census Tract 1132.34",,,,5371,2282,1142,258,0,860,0,0,22,3089
"06037113235","Census Tract 1132.35, Los Angeles County, California","ACSSF","ca","140","00","0004301",,,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113235","Census Tract 1132.35",,,,1680,1279,886,139,0,60,0,0,194,401
"06037113237","Census Tract 1132.37, Los Angeles County, California","ACSSF","ca","140","00","0004302",,,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113237","Census Tract 1132.37",,,,5130,3756,1934,692,0,718,0,37,375,1374
"06037113238","Census Tract 1132.38, Los Angeles County, California","ACSSF","ca","140","00","0004303",,,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113238","Census Tract 1132.38",,,,4165,2149,669,261,0,1078,0,25,116,2016
"06037113239","Census Tract 1132.39, Los Angeles County, California","ACSSF","ca","140","00","0004304",,,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113239","Census Tract 1132.39",,,,2354,1364,333,765,13,242,11,0,0,990
"06037113301","Census Tract 1133.01, Los Angeles County, California","ACSSF","ca","140","00","0004305",,,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113301","Census Tract 1133.01",,,,4293,3465,2237,213,0,947,56,0,12,828
"06037113303","Census Tract 1133.03, Los Angeles County, California","ACSSF","ca","140","00","0004306",,,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113303","Census Tract 1133.03",,,,3899,2880,2055,106,17,557,0,0,145,1019
"06037113322","Census Tract 1133.22, Los Angeles County, California","ACSSF","ca","140","00","0004307",,,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113322","Census Tract 1133.22",,,,4405,3303,2109,595,1,474,0,0,124,1102
"06037113323","Census Tract 1133.23, Los Angeles County, California","ACSSF","ca","140","00","0004308",,,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113323","Census Tract 1133.23",,,,3884,2007,1073,207,0,557,47,0,123,1877
"06037113324","Census Tract 1133.24, Los Angeles County, California","ACSSF","ca","140","00","0004309",,,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113324","Census Tract 1133.24",,,,2931,1423,618,342,0,360,0,13,90,1508
"06037113423","Census Tract 1134.23, Los Angeles County, California","ACSSF","ca","140","00","0004310",,,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113423","Census Tract 1134.23",,,,3259,1251,623,69,0,358,0,0,201,2008
"06037113424","Census Tract 1134.24, Los Angeles County, California","ACSSF","ca","140","00","0004311",,,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113424","Census Tract 1134.24",,,,3256,1750,974,96,0,508,0,6,166,1506
"06037113425","Census Tract 1134.25, Los Angeles County, California","ACSSF","ca","140","00","0004312",,,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113425","Census Tract 1134.25",,,,4561,1442,714,305,0,326,0,3,94,3119
"06037113426","Census Tract 1134.26, Los Angeles County, California","ACSSF","ca","140","00","0004313",,,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113426","Census Tract 1134.26",,,,2412,1220,679,3,0,467,11,7,53,1192
"06037113427","Census Tract 1134.27, Los Angeles County, California","ACSSF","ca","140","00","0004314",,,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113427","Census Tract 1134.27",,,,2156,1237,497,187,0,473,0,0,80,919
"06037113428","Census Tract 1134.28, Los Angeles County, California","ACSSF","ca","140","00","0004315",,,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113428","Census Tract 1134.28",,,,4026,2493,1847,57,0,489,0,0,100,1533
"06037115101","Census Tract 1151.01, Los Angeles County, California","ACSSF","ca","140","00","0004316",,,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115101","Census Tract 1151.01",,,,5031,3821,2673,47,0,678,0,22,401,1210
"06037115103","Census Tract 1151.03, Los Angeles County, California","ACSSF","ca","140","00","0004317",,,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115103","Census Tract 1151.03",,,,3037,2077,956,448,0,504,0,10,159,960
"06037115104","Census Tract 1151.04, Los Angeles County, California","ACSSF","ca","140","00","0004318",,,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115104","Census Tract 1151.04",,,,4509,3517,1445,766,67,1031,0,52,156,992
"06037115202","Census Tract 1152.02, Los Angeles County, California","ACSSF","ca","140","00","0004319",,,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115202","Census Tract 1152.02",,,,5975,3059,1478,325,0,961,74,0,221,2916
"06037115203","Census Tract 1152.03, Los Angeles County, California","ACSSF","ca","140","00","0004320",,,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115203","Census Tract 1152.03",,,,2101,1107,844,29,31,203,0,0,0,994
"06037115204","Census Tract 1152.04, Los Angeles County, California","ACSSF","ca","140","00","0004321",,,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115204","Census Tract 1152.04",,,,3957,3032,1595,576,0,666,0,3,192,925
"06037115301","Census Tract 1153.01, Los Angeles County, California","ACSSF","ca","140","00","0004322",,,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115301","Census Tract 1153.01",,,,4677,3679,1871,107,0,1461,0,44,196,998
"06037115302","Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","140","00","0004323",,,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115302","Census Tract 1153.02",,,,3645,1013,480,112,0,399,0,8,14,2632
"06037115401","Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","140","00","0004324",,,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115401","Census Tract 1154.01",,,,6186,3287,1850,305,0,1005,0,0,127,2899
"06037115403","Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","140","00","0004325",,,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115403","Census Tract 1154.03",,,,3373,1120,321,173,0,450,0,14,162,2253
"06037115404","Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","140","00","0004326",,,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115404","Census Tract 1154.04",,,,2796,1567,621,207,0,560,0,0,179,1229
"06037117101","Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","140","00","0004327",,,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117101","Census Tract 1171.01",,,,5130,2739,890,402,0,1251,0,0,196,2391
"06037117102","Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","140","00","0004328",,,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117102","Census Tract 1171.02",,,,2661,1001,540,68,0,352,0,36,5,1660
"06037117201","Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","140","00","0004329",,,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117201","Census Tract 1172.01",,,,4608,1315,478,66,0,619,0,61,91,3293
"06037117202","Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","140","00","0004330",,,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117202","Census Tract 1172.02",,,,2840,1662,865,128,2,552,0,0,115,1178
"06037117301","Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","140","00","0004331",,,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117301","Census Tract 1173.01",,,,3732,2403,1347,115,0,701,0,19,221,1329
"06037117302","Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","140","00","0004332",,,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117302","Census Tract 1173.02",,,,4746,3604,1948,465,0,1074,0,16,101,1142
"06037117303","Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","140","00","0004333",,,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117303","Census Tract 1173.03",,,,4510,2157,1123,331,0,618,0,20,65,2353
"06037117404","Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","140","00","0004334",,,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117404","Census Tract 1174.04",,,,5466,2655,1546,368,7,611,0,0,123,2811
"06037117405","Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","140","00","0004335",,,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117405","Census Tract 1174.05",,,,3406,250,123,88,0,29,0,10,0,3156
"06037117407","Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","140","00","0004336",,,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117407","Census Tract 1174.07",,,,3702,185,21,53,0,85,0,0,26,3517
"06037117408","Census Tract 1174.08, Los Angeles County, California","ACSSF","ca","140","00","0004337",,,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117408","Census Tract 1174.08",,,,2592,676,177,206,0,246,0,0,47,1916
"06037117510","Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","140","00","0004338",,,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117510","Census Tract 1175.10",,,,3878,606,378,82,0,146,0,0,0,3272
"06037117520","Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","140","00","0004339",,,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117520","Census Tract 1175.20",,,,4322,771,231,168,0,307,0,9,56,3551
"06037117530","Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","140","00","0004340",,,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117530","Census Tract 1175.30",,,,6195,1389,429,55,0,838,0,0,67,4806
"06037119001","Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","140","00","0004341",,,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119001","Census Tract 1190.01",,,,4417,1319,441,13,51,782,16,5,11,3098
"06037119003","Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","140","00","0004342",,,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119003","Census Tract 1190.03",,,,4070,530,141,124,0,189,0,0,76,3540
"06037119004","Census Tract 1190.04, Los Angeles County, California","ACSSF","ca","140","00","0004343",,,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119004","Census Tract 1190.04",,,,3398,596,187,0,0,400,0,9,0,2802
"06037119201","Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","140","00","0004344",,,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119201","Census Tract 1192.01",,,,4325,555,252,33,59,188,0,0,23,3770
"06037119202","Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","140","00","0004345",,,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119202","Census Tract 1192.02",,,,4895,759,183,7,31,505,0,0,33,4136
"06037119310","Census Tract 1193.10, Los Angeles County, California","ACSSF","ca","140","00","0004346",,,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119310","Census Tract 1193.10",,,,3893,1606,632,233,4,736,0,0,1,2287
"06037119320","Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","140","00","0004347",,,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119320","Census Tract 1193.20",,,,4602,1271,196,187,0,836,0,0,52,3331
"06037119340","Census Tract 1193.40, Los Angeles County, California","ACSSF","ca","140","00","0004348",,,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119340","Census Tract 1193.40",,,,4034,216,44,115,0,57,0,0,0,3818
"06037119341","Census Tract 1193.41, Los Angeles County, California","ACSSF","ca","140","00","0004349",,,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119341","Census Tract 1193.41",,,,2670,941,297,30,0,591,11,9,3,1729
"06037119342","Census Tract 1193.42, Los Angeles County, California","ACSSF","ca","140","00","0004350",,,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119342","Census Tract 1193.42",,,,2902,565,181,18,12,332,0,0,22,2337
"06037119400","Census Tract 1194, Los Angeles County, California","ACSSF","ca","140","00","0004351",,,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119400","Census Tract 1194",,,,5307,1148,321,126,0,513,0,0,188,4159
"06037119700","Census Tract 1197, Los Angeles County, California","ACSSF","ca","140","00","0004352",,,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119700","Census Tract 1197",,,,4781,2662,1390,6,0,1136,0,16,114,2119
"06037119801","Census Tract 1198.01, Los Angeles County, California","ACSSF","ca","140","00","0004353",,,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119801","Census Tract 1198.01",,,,2608,812,450,14,0,309,0,0,39,1796
"06037119802","Census Tract 1198.02, Los Angeles County, California","ACSSF","ca","140","00","0004354",,,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119802","Census Tract 1198.02",,,,3313,809,182,24,0,546,36,0,21,2504
"06037119900","Census Tract 1199, Los Angeles County, California","ACSSF","ca","140","00","0004355",,,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119900","Census Tract 1199",,,,4837,1369,381,58,27,864,0,4,35,3468
"06037120010","Census Tract 1200.10, Los Angeles County, California","ACSSF","ca","140","00","0004356",,,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120010","Census Tract 1200.10",,,,2617,563,160,71,0,326,0,0,6,2054
"06037120020","Census Tract 1200.20, Los Angeles County, California","ACSSF","ca","140","00","0004357",,,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120020","Census Tract 1200.20",,,,3945,1080,115,389,0,529,29,0,18,2865
"06037120030","Census Tract 1200.30, Los Angeles County, California","ACSSF","ca","140","00","0004358",,,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120030","Census Tract 1200.30",,,,2448,271,179,24,0,59,0,0,9,2177
"06037120103","Census Tract 1201.03, Los Angeles County, California","ACSSF","ca","140","00","0004359",,,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120103","Census Tract 1201.03",,,,3057,190,75,16,0,99,0,0,0,2867
"06037120104","Census Tract 1201.04, Los Angeles County, California","ACSSF","ca","140","00","0004360",,,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120104","Census Tract 1201.04",,,,2308,871,232,164,0,368,0,0,107,1437
"06037120105","Census Tract 1201.05, Los Angeles County, California","ACSSF","ca","140","00","0004361",,,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120105","Census Tract 1201.05",,,,2645,624,131,54,0,429,0,0,10,2021
"06037120106","Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","140","00","0004362",,,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120106","Census Tract 1201.06",,,,4462,833,110,55,0,630,1,15,22,3629
"06037120107","Census Tract 1201.07, Los Angeles County, California","ACSSF","ca","140","00","0004363",,,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120107","Census Tract 1201.07",,,,4222,528,157,81,0,277,13,0,0,3694
"06037120108","Census Tract 1201.08, Los Angeles County, California","ACSSF","ca","140","00","0004364",,,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120108","Census Tract 1201.08",,,,4517,1133,557,44,0,511,0,14,7,3384
"06037120300","Census Tract 1203, Los Angeles County, California","ACSSF","ca","140","00","0004365",,,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120300","Census Tract 1203",,,,4982,2490,998,9,0,1325,0,21,137,2492
"06037120400","Census Tract 1204, Los Angeles County, California","ACSSF","ca","140","00","0004366",,,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120400","Census Tract 1204",,,,6155,2809,1339,282,0,1112,0,76,0,3346
"06037121010","Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","140","00","0004367",,,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121010","Census Tract 1210.10",,,,5243,2201,1651,12,0,528,0,10,0,3042
"06037121020","Census Tract 1210.20, Los Angeles County, California","ACSSF","ca","140","00","0004368",,,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121020","Census Tract 1210.20",,,,3626,1290,904,72,0,173,0,0,141,2336
"06037121101","Census Tract 1211.01, Los Angeles County, California","ACSSF","ca","140","00","0004369",,,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121101","Census Tract 1211.01",,,,3088,902,521,31,0,260,0,68,22,2186
"06037121102","Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","140","00","0004370",,,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121102","Census Tract 1211.02",,,,2273,1118,950,35,0,78,0,25,30,1155
"06037121210","Census Tract 1212.10, Los Angeles County, California","ACSSF","ca","140","00","0004371",,,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121210","Census Tract 1212.10",,,,3109,684,272,22,0,263,11,60,56,2425
"06037121221","Census Tract 1212.21, Los Angeles County, California","ACSSF","ca","140","00","0004372",,,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121221","Census Tract 1212.21",,,,2329,683,366,51,0,234,0,25,7,1646
"06037121222","Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","140","00","0004373",,,,,"06","037",,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121222","Census Tract 1212.22",,,,4808,829,535,138,8,110,0,0,38,3979
"06037121600","Census Tract 1216, Los Angeles County, California","ACSSF","ca","140","00","0004374",,,,,"06","037",,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121600","Census Tract 1216",,,,2745,2012,1345,23,0,579,0,0,65,733
"06037121801","Census Tract 1218.01, Los Angeles County, California","ACSSF","ca","140","00","0004375",,,,,"06","037",,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121801","Census Tract 1218.01",,,,3374,846,547,77,12,120,0,61,29,2528
"06037121802","Census Tract 1218.02, Los Angeles County, California","ACSSF","ca","140","00","0004376",,,,,"06","037",,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121802","Census Tract 1218.02",,,,3017,1041,599,216,0,181,0,0,45,1976
"06037121900","Census Tract 1219, Los Angeles County, California","ACSSF","ca","140","00","0004377",,,,,"06","037",,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121900","Census Tract 1219",,,,3548,584,436,39,0,109,0,0,0,2964
"06037122000","Census Tract 1220, Los Angeles County, California","ACSSF","ca","140","00","0004378",,,,,"06","037",,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122000","Census Tract 1220",,,,4940,2700,2062,74,0,494,0,0,70,2240
"06037122120","Census Tract 1221.20, Los Angeles County, California","ACSSF","ca","140","00","0004379",,,,,"06","037",,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122120","Census Tract 1221.20",,,,5342,1187,681,239,3,106,0,0,158,4155
"06037122121","Census Tract 1221.21, Los Angeles County, California","ACSSF","ca","140","00","0004380",,,,,"06","037",,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122121","Census Tract 1221.21",,,,2815,577,311,128,9,85,0,0,44,2238
